entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
04:00,10:45,1914,0.6953718216649132,51.88087774294671,1259,1.4933015620862975,1.8496942419240783,655,-0.8383587786259615,-0.9689034114765728
04:00,11:00,1914,0.7861590038314081,52.87356321839081,1259,1.364760391845378,1.5927878031262288,655,-0.3259923664122374,-0.38034731198642224
04:00,11:15,1914,0.29784047370253247,52.92580982236154,1259,0.7574199099814584,0.8302397507840701,655,-0.5855343511450529,-0.66022883212472
04:00,11:30,1915,0.2842428198433445,52.689295039164485,1260,0.7350396825396859,0.7551584305317836,655,-0.5829389312977085,-0.6534313194762101
04:00,11:45,1914,0.15126262626261766,52.716823406478575,1259,0.3040839290442027,0.2541869250799667,655,-0.1424809160305365,-0.1573455051260739
04:30,08:00,1916,0.07860125260959464,49.478079331941544,1260,0.70315476190476,1.452348038966428,656,-1.1209984756097775,-1.5673264310139499
04:30,08:15,1916,0.6194676409185751,53.07933194154488,1260,1.1651388888888847,2.3718108781557388,656,-0.4286204268292755,-0.6405705255848363
04:30,08:30,1916,0.8184107515657723,52.8705636743215,1260,1.3092063492063617,2.496874961566207,656,-0.12427591463414006,-0.19883446214752576
04:30,08:45,1916,1.176082985386209,53.914405010438415,1260,1.7167857142856975,3.137751736904236,656,0.13753810975609412,0.21307498798531815
04:30,09:00,1916,0.7905923799582492,53.39248434237995,1260,1.1800198412698437,2.0298865897992915,656,0.04260670731707688,0.06243746893541497
04:30,09:15,1915,0.9012402088772713,54.62140992167102,1259,1.3595512311358118,2.2515255142082564,656,0.021646341463395467,0.032620702591257496
04:30,09:30,1915,0.7615404699738737,53.68146214099217,1259,1.2973987291501037,2.1058222297269,656,-0.26688262195123846,-0.3915068749961828
04:30,09:45,1915,1.1015013054830198,54.412532637075714,1259,1.5815329626687746,2.4427287600521095,656,0.18022103658535998,0.24925079696970145
04:30,10:00,1915,0.820809399477795,53.42036553524804,1259,1.4033558379666216,2.056284874797555,656,-0.2972179878048767,-0.39242873905730796
04:30,10:15,1915,0.2641644908616168,52.637075718015666,1259,0.9312946783161241,1.2115168336746824,656,-1.01619664634147,-1.2802119414709994
04:30,10:30,1915,0.21156657963445838,52.48041775456919,1259,0.9506949960285828,1.2456508901866703,656,-1.206974085365851,-1.4443309026492441
04:30,10:45,1915,0.28288511749345957,51.90600522193212,1259,1.2192811755361277,1.5730628995416143,656,-1.514253048780503,-1.7875419933722247
04:30,11:00,1915,0.37088772845951995,52.84595300261097,1259,1.0909451945988886,1.3224012183315168,656,-1.011051829268324,-1.2041276164207215
04:30,11:15,1915,-0.11558746736293588,51.958224543080945,1259,0.48423351866560227,0.5476692110143482,656,-1.2667682926829502,-1.45778675106639
04:30,11:30,1916,-0.12841858037578055,52.92275574112735,1260,0.4675992063492128,0.4931973260714417,656,-1.2732088414634204,-1.4576445347670541
04:30,11:45,1915,-0.2639817232376075,53.315926892950394,1259,0.030738681493239977,0.026120928185394833,656,-0.8296112804878156,-0.9300774368588907
05:00,08:00,1916,-0.041662317327782285,49.947807933194156,1260,0.44539682539682,1.0068217787130067,656,-0.9771722560975972,-1.4639131545404611
05:00,08:15,1916,0.4992040709811981,52.24425887265136,1260,0.9073809523809447,1.9534724352336725,656,-0.2847942073170951,-0.4594285719659305
05:00,08:30,1916,0.6981471816283957,52.92275574112735,1260,1.0514484126984223,2.052098590097367,656,0.019550304878040617,0.03431570104249339
05:00,08:45,1916,1.0558194154488323,54.592901878914404,1260,1.4590277777777576,2.733859544777702,656,0.28136432926827465,0.47273138061389147
05:00,09:00,1916,0.6703288100208722,53.28810020876826,1260,0.9222619047619035,1.6306484685982916,656,0.18643292682925747,0.2953463615504002
05:00,09:15,1915,0.7815274151435826,54.36031331592689,1259,1.1025218427323138,1.8589308552576909,656,0.16547256097557606,0.2713397312630663
05:00,09:30,1915,0.6418276762401851,53.838120104438644,1259,1.0403693407466057,1.7097305301088548,656,-0.1230564024390577,-0.1936264496168209
05:00,09:45,1915,0.9817885117493313,54.83028720626631,1259,1.3245035742652764,2.067127327179988,656,0.3240472560975405,0.47935950012116907
05:00,10:00,1915,0.7010966057441063,54.20365535248042,1259,1.1463264495631234,1.6901109874347617,656,-0.15339176829269627,-0.21544515216471274
05:00,10:15,1915,0.14445169712792807,53.99477806788512,1259,0.6742652899126262,0.871668414953556,656,-0.8723704268292898,-1.1552426296503464
05:00,10:30,1915,0.0918537859007698,52.74151436031331,1259,0.6936656076250847,0.9077266597904762,656,-1.0631478658536704,-1.3280797737143761
05:00,10:45,1915,0.16317232375977112,52.375979112271544,1259,0.9622517871326297,1.241082799727533,656,-1.3704268292683226,-1.6817847730388606
05:00,11:00,1915,0.2511749347258312,54.09921671018276,1259,0.8339158061953907,1.0070098779079106,656,-0.8672256097561432,-1.0746732610253202
