pair,hour,hold,n,mean,t,n_tr,t_tr,n_te,t_te,win
EURJPY,4,1,2400,-0.8042500000000158,-3.363129031482832,1578,-2.512040456234763,822,-2.617816078447704,45.75
EURJPY,5,1,2342,-0.0803586678052846,-0.3903062745420271,1520,-1.3352592480731476,822,1.8764760141666272,49.70111016225449
EURJPY,6,1,2341,-0.8537377189235461,-3.965261406417212,1531,-3.277564519994459,810,-2.408939686203491,46.09141392567279
EURJPY,7,1,2400,-1.7237916666666588,-6.492795094221246,1579,-3.266812484412783,821,-6.492297775438826,38.916666666666664
EURJPY,8,1,2400,-0.357416666666642,-1.4042184852939579,1579,0.547369984268028,821,-4.660201720623821,47.583333333333336
EURJPY,9,1,2401,0.01636817992503187,0.05352324899901574,1580,-0.449767060579115,821,0.895740753703257,48.354852144939606
EURJPY,10,1,2400,-0.11716666666671051,-0.41719492869609864,1579,-0.7860084005627936,821,0.5359778583654113,48.375
EURJPY,11,1,2401,0.036318200749687696,0.10542481156561147,1580,0.6414223354940307,821,-1.6431735374997327,48.39650145772595
EURJPY,12,1,2402,-0.057660283097411814,-0.21278576924004566,1581,-0.2693038083400096,821,0.10905516327474812,48.667776852622815
EURJPY,13,1,2407,0.2836726215205601,1.2024044218586658,1583,1.3176119298700573,824,-0.02611220755496166,49.68840880764437
EURJPY,14,1,2407,-0.5810968009970636,-2.331677074165287,1583,-2.3974790786657714,824,-0.3079196507722357,46.65558786871624
EURJPY,15,1,2409,-0.33931091739314856,-1.070420721195097,1585,-0.700765016360692,824,-1.166456094755755,49.27355749273558
EURJPY,16,1,2411,-0.5988801327250167,-1.5266239386139628,1587,-1.548499450781508,824,-0.27531148153751367,48.693488179178765
EURJPY,17,1,2411,0.3438407299875495,0.9152287057462174,1587,1.7505956971455587,824,-1.4248759834112352,49.440066362505185
EURJPY,18,1,2411,0.32675238490257313,1.0144054726906813,1587,0.7898259162724892,824,0.684477079468131,50.51845707175446
EURJPY,19,1,2411,-0.1821650767316965,-0.6278886167571808,1587,-0.4409034763150995,824,-0.5202636657784974,50.228121111571966
EURJPY,20,1,2411,0.41289921194523427,1.297691557225505,1587,0.9617342521729844,824,1.0074356393243848,50.601410203235176
EURJPY,21,1,2412,-0.5700248756219066,-1.4908023544826794,1588,-1.0205711393050905,824,-1.3284705495894014,48.507462686567166
EURJPY,22,1,2410,-0.44211618257262125,-1.0832715173965857,1587,-0.16553097013108986,823,-1.9945449962474049,49.91701244813278
EURJPY,23,1,2411,0.5440481128162558,1.3462074841958933,1588,0.9400356980089342,823,1.0522336267866559,50.559933637494815
EURJPY,0,2,2412,-1.110157545605281,-2.503865584603275,1587,-2.915871824264498,825,0.187131250918595,48.34162520729685
EURJPY,1,2,2412,-1.2102819237147753,-3.185186540974815,1587,-2.621318776355186,825,-1.896513016025617,46.434494195688224
EURJPY,2,2,2408,-0.6976744186046735,-1.9671385348029715,1583,-1.8471588361660605,825,-0.7107110608660541,46.67774086378738
EURJPY,3,2,2405,-1.124781704781722,-3.3242247181244426,1580,-3.1617140512474236,825,-1.1293804962748533,46.1954261954262
EURJPY,4,2,2400,-0.8967500000000053,-2.8661555665042866,1578,-3.0423700531208406,822,-0.17697690916425404,47.541666666666664
EURJPY,5,2,2342,0.262510674637069,0.670511810428295,1520,-1.1064960894921962,822,4.783202311066074,52.775405636208376
EURJPY,6,2,2340,-1.8563247863247798,-5.363935997173991,1531,-3.7018192952397335,809,-4.104992282857267,41.75213675213676
EURJPY,7,2,2400,-1.8823333333333179,-5.4881491171983665,1579,-1.4491620293347274,821,-8.731215880082091,40.958333333333336
EURJPY,8,2,2400,-0.15737499999999638,-0.3984966476495591,1579,0.36067448649085015,821,-1.5736254807662984,47.75
EURJPY,9,2,2401,0.08858808829652035,0.21088263021302928,1580,-0.5155326853413246,821,1.3878605564003104,48.60474802165764
EURJPY,10,2,2400,0.10337499999997746,0.22553048277542329,1579,0.3226162063396264,821,-0.20149758449087213,48.20833333333333
EURJPY,11,2,2401,0.180216576426486,0.38883094143710345,1580,0.6175426112343835,821,-0.6472495639417047,47.35526863806747
EURJPY,12,2,2402,0.42393838467943756,1.1929252266828427,1581,1.0635103304636961,821,0.5556783483829102,49.45878434637802
EURJPY,13,2,2407,-0.10581636892395548,-0.30466810310062603,1583,-0.44731226808824376,824,0.29512786919705025,48.275862068965516
EURJPY,14,2,2407,-0.7022019110926487,-1.779494793925772,1583,-1.6653783013323997,824,-0.62699349069811,47.694225176568345
EURJPY,15,2,2409,-0.7405977584059978,-1.482882521381301,1585,-1.3873749270178433,824,-0.5261327371411118,48.692403486924036
EURJPY,16,2,2411,-0.057984238905030655,-0.10582598791574346,1587,0.31811405837792484,824,-0.9315114611435047,48.02986312733306
EURJPY,17,2,2411,0.8744919120697134,1.7363951793667387,1587,2.1095395197275404,824,-0.32093666664444387,49.68892575694733
EURJPY,18,2,2411,0.3506014102032298,0.8002002111796481,1587,0.6342971289118271,824,0.5208141698435682,50.145167980091244
EURJPY,19,2,2411,0.42127747822474715,1.0036868839693398,1587,0.7622676914890579,824,0.7150857217408232,50.43550394027374
EURJPY,20,2,2411,0.028577353795107018,0.05814887085333142,1587,0.1092245059284544,824,-0.09059210171600364,50.43550394027374
EURJPY,21,2,2412,-0.8193615257048082,-1.4166076517556294,1588,-0.5478059467324186,824,-2.0779133079640695,47.67827529021559
EURJPY,22,2,2410,0.2808713692945829,0.49060915710869135,1587,0.7575968109019015,823,-0.33387503773976784,49.66804979253112
EURJPY,23,2,2411,0.43662380754873403,0.823735170883317,1588,0.01204906534726908,823,1.6912419526874547,49.73040232268768
EURJPY,0,3,2412,-1.3230099502487545,-2.559187908064701,1587,-2.6581972365739706,825,-0.3948043559763959,46.64179104477612
EURJPY,1,3,2412,-1.5218490878938902,-3.3884255194658985,1587,-3.254670040616618,825,-1.0961527893671323,47.2636815920398
EURJPY,2,3,2408,-1.3114202657807545,-2.988672784522051,1583,-2.5585049326473936,825,-1.571255406188101,44.89202657807309
EURJPY,3,3,2405,-1.2112266112266181,-3.0947469588067373,1580,-3.603349102471411,825,0.2939701264565655,46.694386694386694
EURJPY,4,3,2400,-0.5482083333333481,-1.2387561791870643,1578,-2.4110606972756554,822,3.2137663249822173,50.708333333333336
EURJPY,5,3,2341,-0.6681332763775821,-1.502887574406263,1520,-1.9134507813790016,821,0.3712191801765045,45.237078171721485
EURJPY,6,3,2340,-2.1182905982905886,-5.465120939300015,1531,-2.6661531433067944,809,-6.562058725861987,40.98290598290598
EURJPY,7,3,2400,-1.6822916666666723,-3.766390656099252,1579,-1.0969121673630127,821,-5.99907694212586,43.25
EURJPY,8,3,2400,-0.08041666666668634,-0.16510769403559888,1579,0.13918100486541712,821,-0.6468341349375116,48.16666666666667
EURJPY,9,3,2401,0.30941274468971197,0.5560615677151871,1580,0.2730683027082045,821,0.7641671977828518,48.354852144939606
EURJPY,10,3,2400,0.2469583333333071,0.4445897327314615,1579,0.38370192303711786,821,0.2416296291267409,48.66666666666667
EURJPY,11,3,2401,0.6565181174510565,1.2877262286584816,1580,1.425196974532711,821,-0.18658480775539396,48.47980008329863
EURJPY,12,3,2402,0.04587843463782793,0.10762562283801132,1581,-0.20101899151475544,821,0.8092959140477773,49.084096586178184
EURJPY,13,3,2407,-0.22692147901954077,-0.4932757260459188,1583,-0.47955129986191125,824,-0.12598613293697877,49.02368093061903
EURJPY,14,3,2407,-1.1051100955546156,-1.9765853504950917,1583,-2.0151032496649166,824,-0.28309094266997303,48.19277108433735
EURJPY,15,3,2409,-0.2120797011208239,-0.33913425591885643,1585,0.109147825117274,824,-1.0668721209751244,49.066002490660026
EURJPY,16,3,2411,0.4726669431771336,0.7449637702396089,1587,0.9104115486778543,824,-0.16831885276536465,50.4769805060141
EURJPY,17,3,2411,0.8983409373703704,1.5329669362232763,1587,1.855540901378752,824,-0.26790813015000386,50.06221484861053
EURJPY,18,3,2411,0.9540439651596737,1.7790202459311266,1587,1.3548131852337002,824,1.26177438534453,52.17751970136872
EURJPY,19,3,2411,0.03695562007461982,0.06479713805864803,1587,0.11004677699087946,824,-0.07496639740947184,50.39402737453339
EURJPY,20,3,2411,-0.21862297801740183,-0.33461582547716906,1587,0.20364666108349272,824,-1.1840284814799165,48.652011613438404
EURJPY,21,3,2412,-0.10559701492538826,-0.1520466574453924,1588,0.2282662353772575,824,-0.7366791016999212,49.004975124378106
EURJPY,22,3,2410,0.18053941908711685,0.2670448075998287,1587,0.1138811271269838,823,0.34868490938010077,50.53941908713693
EURJPY,23,3,2411,-0.36084612194108484,-0.6056533343202363,1588,-1.3049224201004808,823,1.135703947800543,49.813355454168395
EURJPY,0,4,2412,-1.6345771144278691,-2.8969708494164403,1587,-3.2498241459072785,825,-0.02846680321076266,46.64179104477612
EURJPY,1,4,2412,-2.1570480928690157,-4.177705622400312,1587,-3.793446814929653,825,-1.7606559386360354,45.56384742951907
EURJPY,2,4,2408,-1.4089285714285849,-2.9738377421772846,1583,-3.1263079126323903,825,-0.36352304892125176,46.926910299003325
EURJPY,3,4,2405,-0.8674012474012649,-1.7690171607732799,1580,-3.0650065189561477,825,2.9447859704204986,49.18918918918919
EURJPY,4,4,2399,-1.3464360150062364,-2.7851684063089253,1578,-2.845026891448166,821,-0.545822605152559,44.93538974572739
EURJPY,5,4,2341,-0.9649722340879616,-1.9990773777982989,1520,-1.4673919013990806,821,-1.55272367640161,44.21187526697992
EURJPY,6,4,2340,-1.9804700854700952,-4.276671243816129,1531,-2.3563407705501858,809,-4.679638110413107,43.333333333333336
EURJPY,7,4,2400,-1.605333333333362,-3.016166627457359,1579,-1.0530222192582703,821,-4.563452861210347,44.583333333333336
EURJPY,8,4,2400,0.1401250000000017,0.2223319750642412,1579,0.6672699890820308,821,-1.0565623574798988,48.291666666666664
EURJPY,9,4,2401,0.45689296126613466,0.7148774117571747,1580,0.34706917080721655,821,1.030858492977452,48.43815077051229
EURJPY,10,4,2400,0.7194999999999712,1.2093420445508438,1579,1.0968947924662025,821,0.5179875340909634,49.291666666666664
EURJPY,11,4,2401,0.27963348604749666,0.5274861481938578,1580,0.517172898878297,821,0.1232395542740116,49.146189087880046
EURJPY,12,4,2402,-0.07572855953372752,-0.1430886347051666,1581,-0.28248438736568116,821,0.3664046485751775,49.75020815986678
EURJPY,13,4,2407,-0.6298296634815075,-1.0331298016731607,1583,-1.1246978215580654,824,0.04153791557471345,49.02368093061903
EURJPY,14,4,2407,-0.5680515164104598,-0.8424996166316578,1583,-0.544729849632965,824,-0.8632467124523562,48.3174075612796
EURJPY,15,4,2409,0.3257783312577975,0.46273557077507216,1585,0.6754333535874734,824,-0.3519029552956592,49.39809049398091
EURJPY,16,4,2411,0.4965159684777904,0.7160273665053718,1587,0.8713337627943287,824,-0.14535022135015369,49.93778515138946
EURJPY,17,4,2411,1.5017834923268147,2.228971982295265,1587,2.272649870754765,824,0.4403820554740644,51.01617586063873
EURJPY,18,4,2411,0.5697221070095465,0.8631634935557141,1587,0.7129437606209619,824,0.5014476200177846,51.347988386561596
EURJPY,19,4,2411,-0.21024471173788853,-0.29262151281806287,1587,0.1982786414582276,824,-1.0565392464304746,49.2326835338034
EURJPY,20,4,2411,0.4878888428038181,0.6427042104599145,1587,0.7986513971794248,824,-0.13234608036731066,50.601410203235176
EURJPY,21,4,2412,-0.20775290215589992,-0.2652361573494025,1588,-0.24599698049542792,824,-0.1020770101632486,49.004975124378106
EURJPY,22,4,2410,-0.6132365145228228,-0.8427286344390404,1587,-0.9704697787308244,823,0.019900401054827353,49.54356846473029
EURJPY,23,4,2411,-0.5759021153048576,-0.8959642160836782,1588,-1.3410411390809824,823,0.6364185282774736,48.85939444214019
EURJPY,0,6,2412,-2.4024875621890542,-3.7225600016848617,1587,-4.200799237787111,825,0.12102905894197787,46.01990049751244
EURJPY,1,6,2412,-1.9609038142620496,-3.168077439988656,1587,-3.934568870555472,825,1.215735578216899,47.885572139303484
EURJPY,2,6,2407,-1.8505193186539173,-3.1239798704030446,1583,-3.1822092866249743,824,-0.6314959398264252,45.201495637723305
EURJPY,3,6,2404,-1.8772046589018185,-3.4018891093450785,1580,-2.901678727826688,824,-1.8135364722892182,43.92678868552412
EURJPY,4,6,2399,-1.510671112963738,-2.730921689112032,1578,-2.2916710318863607,821,-1.5328807961367603,45.51896623593164
EURJPY,5,6,2341,-0.6561725758223091,-1.0749013862586436,1520,-1.3152818187552882,821,0.20699158142340343,45.963263562580096
EURJPY,6,6,2340,-1.6731623931624044,-2.417025236333003,1531,-1.1315885625612103,809,-3.3515004225760765,44.48717948717948
EURJPY,7,6,2400,-1.2462083333333431,-1.6330084043796997,1579,-0.15914471181554724,821,-3.926488745581226,45.208333333333336
EURJPY,8,6,2400,0.7307499999999956,0.9883912640824366,1579,1.2164212903542417,821,-0.3950084099724533,49.0
EURJPY,9,6,2401,0.5536443148688199,0.812006666699854,1580,0.2981085201934272,821,1.3551722960859272,48.68804664723032
EURJPY,10,6,2400,0.22683333333329492,0.32958283456552734,1579,0.19381680365370177,821,0.4136865481107315,49.583333333333336
EURJPY,11,6,2401,-0.24319033735942958,-0.3539052304122371,1580,-0.37656516031063014,821,-0.009895508459330533,49.06289046230737
EURJPY,12,6,2402,0.025145711906751127,0.0331538305824719,1581,0.17853071633280487,821,-0.35334416399840596,49.084096586178184
EURJPY,13,6,2407,0.44495222268387735,0.5623719273816217,1583,0.6074326691279007,824,0.019634164107718823,49.72995429995846
EURJPY,14,6,2407,-0.004611549646861152,-0.005803990623696841,1583,0.07636756321730026,824,-0.17397785921073639,49.3560448691317
EURJPY,15,6,2409,0.9524283935242449,1.1562766534300115,1585,1.1481611431157155,824,0.28158006074097336,50.72644250726442
EURJPY,16,6,2411,0.7156366652841077,0.8484777256673279,1587,0.9448931373803449,824,0.010376325451621005,50.85026959767731
EURJPY,17,6,2411,0.8702613023641789,0.9852271878187523,1587,1.5406209492369434,824,-0.8481295449200484,50.80879303193696
EURJPY,18,6,2411,1.0290335960182577,1.171051285348842,1587,1.1719286203249215,824,0.29431140182196275,50.974699294898386
EURJPY,19,6,2411,0.39688925756943894,0.4472592018102729,1587,0.2996291040541182,824,0.39378369538528224,49.481542928245545
EURJPY,20,6,2411,-0.4075902115304607,-0.4641465753868955,1587,-0.5978501403402877,824,0.13823240766721095,49.68892575694733
EURJPY,21,6,2412,-1.201533996683267,-1.390322131390827,1588,-1.2272832326246021,824,-0.6529268526694287,47.96849087893864
EURJPY,22,6,2410,-1.1488381742738942,-1.4262779948168014,1587,-1.5374505805520076,823,-0.1542422450590045,49.33609958506224
EURJPY,23,6,2411,-1.5272501036914303,-2.0618540148064826,1588,-2.4457944289527185,823,0.23241810214319408,47.44919120696806
EURJPY,0,8,2411,-2.8869763583575043,-3.9695994108733794,1587,-4.299542912641331,824,-0.2606441607228865,45.00207382828702
EURJPY,1,8,2411,-2.9511406055578573,-4.401820078227328,1587,-3.7605408148225674,824,-2.3434313410693237,45.37536291995023
EURJPY,2,8,2407,-1.9845866223514852,-3.0379444847658434,1583,-2.6961133862623337,824,-1.4001987815644699,44.827586206896555
EURJPY,3,8,2404,-1.5673460898502827,-2.3659015341996494,1580,-2.5420744982835815,824,-0.2378569620266129,44.80033277870216
EURJPY,4,8,2399,-1.088286786160908,-1.4733048242755316,1578,-1.2213344745039911,821,-0.8744161221279887,46.47769904126719
EURJPY,5,8,2341,-0.3800085433575265,-0.4701697608742221,1520,-0.5351248070255126,821,0.052322534871967336,47.03118325501922
EURJPY,6,8,2340,-1.0817094017094186,-1.3618324583411914,1531,-0.3962335265272245,809,-2.5004169335996727,46.02564102564102
EURJPY,7,8,2400,-1.1692499999999897,-1.4898232493304695,1579,-0.20961560018276149,821,-3.2361123478711984,45.04166666666667
EURJPY,8,8,2400,0.29279166666665274,0.3614969362618314,1579,0.5389812377614177,821,-0.3809054102447815,49.333333333333336
EURJPY,9,8,2401,0.02836318200750008,0.03457168818424341,1580,-0.41538157566090167,821,1.0563538218990216,49.47938359017076
EURJPY,10,8,2400,0.3258749999999739,0.3797275453837456,1579,0.4939599472229522,821,-0.1861103531358865,48.66666666666667
EURJPY,11,8,2401,0.7819241982507666,0.8928437456298087,1580,1.0265114685095764,821,-0.12069952365538349,49.60433152852978
EURJPY,12,8,2402,0.5736053288925891,0.6565965187246079,1581,0.6409947472973655,821,0.17454329163358154,50.24979184013322
EURJPY,13,8,2407,1.0704196094723581,1.1939334459599231,1583,1.0571212970682269,824,0.5573045650392225,50.68550062318239
EURJPY,14,8,2407,0.2064395513086986,0.2218115499704583,1583,0.25923140250256765,824,-0.026038822324951715,50.602409638554214
EURJPY,15,8,2409,0.31419676214196335,0.3151785187051938,1585,0.7699541558110374,824,-0.8414979702877525,50.10377750103777
EURJPY,16,8,2411,1.174948154292819,1.1372084184471263,1587,1.314770572857578,824,-0.048712351497784245,50.43550394027374
EURJPY,17,8,2411,1.4773952716715066,1.4344331215708994,1587,1.4452907526049654,824,0.33075332414299613,51.347988386561596
EURJPY,18,8,2411,0.13355454168397932,0.1365988059292333,1587,-0.10798131284043845,824,0.4968249652530135,49.73040232268768
EURJPY,19,8,2411,-0.5944421401908302,-0.6196462466563241,1587,-0.6232283337667935,824,-0.1439225509197055,48.278722521775194
EURJPY,20,8,2411,-0.9296972210701047,-0.9832961754201115,1587,-1.1139076026956254,824,0.0060347797169578166,49.813355454168395
EURJPY,21,8,2412,-2.165049751243809,-2.3117338627892225,1588,-2.149020596894903,824,-0.8776239522973852,47.55389718076285
EURJPY,22,8,2410,-1.9197925311203583,-2.2202716857308507,1587,-2.4586071170133907,823,-0.058058133275833174,48.29875518672199
EURJPY,23,8,2411,-1.3285358772293807,-1.6320554543874402,1588,-2.834906270237835,823,2.3056674818140084,49.39858979676483
EURJPY,0,12,2411,-2.5781833264205742,-2.80688236305074,1587,-2.843870019498917,824,-0.5520490776658015,46.12194110327665
EURJPY,1,12,2411,-2.348195769390311,-2.5603550015718834,1587,-2.3869711405285794,824,-0.9373973911983123,45.541269182911655
EURJPY,2,12,2407,-1.0524304113003908,-1.1700228996363011,1583,-1.0861515644420976,824,-0.4373829275602134,46.73867885334441
EURJPY,3,12,2404,-1.3565307820299464,-1.5824836316565878,1580,-1.7254577368475579,824,-0.032886838613690565,47.1297836938436
EURJPY,4,12,2399,-1.1278866194247816,-1.28010127420058,1578,-1.2514164291478327,821,-0.3343844029164795,46.686119216340145
EURJPY,5,12,2341,-0.6812046134130489,-0.742975568699881,1520,-0.996408245178806,821,0.4154025288352696,47.50106791969244
EURJPY,6,12,2340,-1.2363247863248024,-1.2477844101297852,1531,-0.35766361935379903,809,-2.2507307743090306,46.666666666666664
EURJPY,7,12,2400,-0.6071666666666364,-0.5825839254069693,1579,0.5005939770971399,821,-2.5685229856693432,47.95833333333333
EURJPY,8,12,2400,0.9534583333333254,0.8904172528902954,1579,1.0916894090350773,821,-0.2693581771397137,49.958333333333336
EURJPY,9,12,2401,1.6773011245314295,1.5370933015413395,1580,1.1819301021336115,821,1.112021193380148,50.35401915868388
EURJPY,10,12,2400,1.0734583333333148,0.9749912672198648,1579,0.931633827272055,821,0.30691745714918334,50.875
EURJPY,11,12,2401,0.7558933777592867,0.658038685974075,1580,1.0421857262760936,821,-0.6937735995275127,51.35360266555602
EURJPY,12,12,2402,1.2359283930058438,1.0486149312578172,1581,1.1191395322994553,821,0.09825295067572581,50.87427144046628
EURJPY,13,12,2407,1.0380972164520224,0.8632273670236944,1583,0.7410664889420394,824,0.4492819558530538,51.39177399252182
EURJPY,14,12,2407,-0.24885749896132425,-0.20718896849347299,1583,-0.2938423122338023,824,0.12102152044159267,50.35313668466971
EURJPY,15,12,2409,-0.10058115400583303,-0.08402844677731604,1585,-0.001787627680846462,824,-0.1825220727774266,49.39809049398091
EURJPY,16,12,2411,-0.24263790958110348,-0.2047858583501055,1587,-0.25525158833683864,824,0.04827093260526827,49.2326835338034
EURJPY,17,12,2411,-0.4814599751140752,-0.4196634674803793,1587,-0.29176664453510975,824,-0.3494878243542594,50.352550808793026
EURJPY,18,12,2411,-1.1562836997096593,-1.0615190904277452,1587,-1.4029502416064532,824,0.4490979634780904,48.94234757362091
EURJPY,19,12,2411,-1.3710908336790193,-1.2565466503938838,1587,-1.8879272175796302,824,1.0920861331536882,49.64744919120697
EURJPY,20,12,2410,-2.2458921161825502,-2.1123491750676426,1587,-2.208435658165133,823,-0.2862832581175279,48.17427385892116
EURJPY,21,12,2411,-3.009581086686021,-2.884065958693104,1588,-2.4670729949788073,823,-1.5224963799876596,46.41227706345914
EURJPY,22,12,2409,-2.5343711083437324,-2.5765602635847555,1587,-2.429492799780243,822,-0.9059295609466231,46.57534246575342
EURJPY,23,12,2410,-2.051908713692978,-2.206754624025694,1588,-2.6224052946005676,822,0.29526541198508877,46.84647302904564
GBPJPY,0,1,2412,-0.5641791044776095,-1.1172154233725562,1587,-1.2598441781477596,825,-0.08160932442214035,47.885572139303484
GBPJPY,1,1,2412,-0.93163349917087,-2.303244411551838,1587,-2.088777822196477,825,-1.0012166178687891,47.346600331674956
GBPJPY,2,1,2409,-0.32021585720218665,-0.8867709739276379,1584,-0.6969112403239529,825,-0.5677671572986276,47.90369447903694
GBPJPY,3,1,2405,-0.5838253638253266,-1.7459798714051578,1580,-2.841617519863867,825,1.2247257486428718,48.31600831600832
GBPJPY,4,1,2399,-0.7431012922050888,-2.233625219024775,1578,-1.5330148414529363,821,-1.7823816063864315,48.89537307211338
GBPJPY,5,1,2342,0.4891118701964197,1.6859911112320587,1520,0.2870557513243315,822,2.641320131963032,52.69000853970965
GBPJPY,6,1,2343,-1.4040119504907878,-4.647231139133569,1533,-4.672928523445447,810,-1.0075707801618645,44.8997012377294
GBPJPY,7,1,2401,-2.362140774677184,-6.021503281075365,1580,-3.4494989073869435,821,-5.0700263951048115,39.566847147022074
GBPJPY,8,1,2400,-0.7413750000000288,-1.8181614583417953,1579,0.19172401308204934,821,-5.0571044524324895,46.25
GBPJPY,9,1,2400,0.022708333333314693,0.05896239131067851,1579,-0.4980444158376701,821,1.0469480735632326,48.875
GBPJPY,10,1,2399,0.30579408086703974,0.7694326460833868,1578,0.25065044930390057,821,1.106209648917335,48.97874114214255
GBPJPY,11,1,2401,0.40474802165762286,0.6533422237303415,1580,1.0329731852093762,821,-1.6063659370297423,47.93835901707622
GBPJPY,12,1,2401,-0.11645147855061219,-0.3246340153638387,1580,-0.4009908658078811,821,0.16225239479023834,47.23032069970846
GBPJPY,13,1,2407,0.35816368923972275,1.164836087622549,1583,1.230685323569336,824,0.09442815220025973,48.732862484420444
GBPJPY,14,1,2407,-0.5554216867469948,-1.557744464419839,1583,-1.2509226984874846,824,-1.0759855511721477,47.569588699626095
GBPJPY,15,1,2409,-0.17936903279369332,-0.44215003746590475,1585,0.35153846710104486,824,-1.696177374197308,48.60938148609382
GBPJPY,16,1,2411,-0.120364993778521,-0.22549125336122633,1587,-0.8268169345526472,824,1.0650179822894752,48.81791787639983
GBPJPY,17,1,2411,0.5047283284944227,0.8754438839143324,1587,1.0711425965943253,824,-0.17294575402697035,50.10369141435089
GBPJPY,18,1,2411,-0.7034425549564643,-1.4387077558403822,1587,-0.5994222917779907,824,-1.8810171313352744,47.86395686437163
GBPJPY,19,1,2411,-0.5425134798838537,-1.1909735874828538,1587,-1.018723153779823,824,-0.619308028611857,49.440066362505185
