entry,exit,n,mean,t,t_tr,t_te,win
13:00,15:00,2407,-0.29021603656001294,-1.4538923671989308,-0.6650155140716368,-1.7621826198605235,48.151225592023266
13:00,15:30,2407,-0.18151225592022566,-0.7280302272414924,-0.4391077509570746,-0.6887774338377104,49.60531782301621
13:00,16:00,2407,0.2933942667220423,0.9977824184729213,1.3116503226171978,-0.273539816251124,50.51931865392605
13:00,16:30,2407,0.17073120066473194,0.4721636405225601,0.6328661540239633,-0.14276362757439867,50.602409638554214
13:00,17:00,2407,0.5522019110926436,1.297637166145623,1.2694248662957779,0.39097855172614365,51.26713751557956
13:00,17:30,2407,0.6452845866223665,1.3711433178532262,1.236073166905635,0.6023191373949289,50.81013710012464
13:00,18:00,2407,0.9061071873701624,1.7202529053789808,1.9845489920339316,0.017611105148230527,51.18404653095139
13:00,18:30,2407,1.0198795180723104,1.8500715003379007,1.8171797519699449,0.5582804998795451,51.35022850020773
13:00,19:00,2407,1.1469048608226116,1.9864773447097321,2.3495245638119013,-0.07166482871424816,51.84877440797674
13:00,19:30,2407,1.117760697964289,1.8633020265392146,2.068702324843595,0.19146115348767534,50.68550062318239
13:00,20:00,2407,1.5097008724553427,2.438350105393279,2.767084449317792,0.1596765523493745,51.84877440797674
13:00,20:30,2407,1.6418363107602931,2.5046255417718597,2.637923646424498,0.4977544046722504,51.10095554632322
13:00,21:00,2407,2.1771499792272855,3.142577080694493,3.2464619225618456,0.711221217867214,52.098047361861234
13:00,21:30,2407,2.0647901952637997,2.875491785600357,3.140416491911836,0.3470738906370504,52.34732031574574
13:00,22:00,2405,2.239147609147606,2.912061356189268,2.9009024236913943,0.8274182196490721,51.6008316008316
13:00,22:30,2405,2.2823908523908623,2.818214771959055,2.700807470761849,0.9640859970789274,52.058212058212064
13:00,23:00,2404,1.9443843594009995,2.2458596142157736,2.675827061743744,-0.1518878001926087,50.707154742096506
13:00,23:30,2404,2.0738144758735446,2.3217404596335123,2.714471928597269,-0.044120940447611216,50.74875207986689
13:30,15:00,2407,-0.36967179061068894,-1.8450993471101333,-1.049918910334939,-2.045714300962976,48.10968009970918
13:30,15:30,2407,-0.2609680099709017,-1.042869578510277,-0.7647788237606565,-0.7750166203592325,49.27295388450353
13:30,16:00,2407,0.2139385126713663,0.7279145186622413,1.0118434893529304,-0.32365172914319007,50.103863730785214
13:30,16:30,2407,0.09127544661405602,0.25055972094760853,0.39010615038800933,-0.1773886821104874,50.27004570004154
13:30,17:00,2407,0.47274615704196743,1.101637910699143,1.0531486549807052,0.3697206790448034,51.35022850020773
13:30,17:30,2407,0.5658288325716905,1.193212607251175,1.040792986184437,0.5832431858519593,50.560864146240135
13:30,18:00,2407,0.8266514333194863,1.5588173736361135,1.7989690544962362,-0.004256458825419572,50.97631906938097
13:30,18:30,2407,0.9404237640216341,1.6977436419666014,1.645544005893459,0.5433386843237129,51.39177399252182
13:30,19:00,2407,1.0674491067719354,1.8415652231839252,2.1810093509347297,-0.09255425384251625,52.30577482343166
13:30,19:30,2407,1.0383049439136132,1.729984396966668,1.9153557325397363,0.1748538656393925,50.768591607810556
13:30,20:00,2407,1.430245118404667,2.3117745248799966,2.6192579980944783,0.14331207593294057,51.97341088491899
13:30,20:30,2407,1.5623805567096172,2.386613330175654,2.4992618730057723,0.4865420270183302,51.39177399252182
13:30,21:00,2407,2.09769422517661,3.0353706515664465,3.1213719085363816,0.701796192305199,51.724137931034484
13:30,21:30,2407,1.9853344412131237,2.7713197330500585,3.0205693018053066,0.33432356202272023,52.59659326963024
13:30,22:00,2405,2.158835758835765,2.8129573275739435,2.789040017451835,0.8155961227298113,52.141372141372145
13:30,22:30,2405,2.202079002079021,2.72004909298907,2.5900547600934667,0.9543884840657618,52.0997920997921
13:30,23:00,2404,1.8678868552412746,2.1577635438829437,2.5755278538041444,-0.16504290466269897,50.79034941763727
13:30,23:30,2404,1.9984816971713903,2.233495556195083,2.611741383742182,-0.05251980941800627,51.123128119800334
14:00,15:00,2406,-0.5353906899417887,-3.136372563332306,-1.9090131930587815,-3.232732166741581,45.8021612635079
14:00,15:30,2406,-0.4280756442227659,-1.8826556512503942,-1.3671947793328807,-1.4274133534164362,47.256857855361595
14:00,16:00,2406,0.04619700748128199,0.16916113673429148,0.6418369042040432,-0.8290264179022095,49.00249376558604
14:00,16:30,2406,-0.07556109725684995,-0.21913964825948995,0.06115977210359943,-0.5462445148137054,49.58437240232752
14:00,17:00,2406,0.3023482959268492,0.731824856002696,0.7942901711711952,0.0724612758343511,50.20781379883624
14:00,17:30,2406,0.39490856192852997,0.8596511954243924,0.8003962888651049,0.33211690345403583,49.542809642560265
14:00,18:00,2406,0.6570656691604273,1.2758821250489372,1.610861994379879,-0.24578382812330274,50.166251039068996
14:00,18:30,2406,0.7798212801330253,1.4442747337123434,1.4792507128591819,0.3264790041224222,51.12219451371571
14:00,19:00,2406,0.9036367414796485,1.5913985103561614,2.024731136931124,-0.3091889083223735,51.537822111388195
14:00,19:30,2406,0.8726932668329401,1.4788567513956,1.7461938607562053,-0.024385590934514256,50.540315876974226
14:00,20:00,2406,1.259497090606824,2.0662773288515925,2.4535789996728474,-0.04925202269060356,51.537822111388195
14:00,20:30,2406,1.3898794679966897,2.1504207376887012,2.3354462940268155,0.3078678436758448,51.3715710723192
14:00,21:00,2406,1.9255818786367767,2.8169448867465574,2.971520032631423,0.5324452097844881,51.82876142975894
14:00,21:30,2406,1.8147339983374795,2.563241620018145,2.881919877695706,0.16585991087653135,52.28595178719867
14:00,22:00,2404,1.992179700499168,2.6186427525432694,2.6588160252287647,0.6592784952217977,52.079866888519135
14:00,22:30,2404,2.0333818635607446,2.531782447750752,2.463222640686852,0.8016503477976075,51.70549084858569
14:00,23:00,2403,1.7034748231377486,1.980531078895774,2.45721169462009,-0.3046132043844981,50.43695380774032
14:00,23:30,2403,1.835018726591763,2.064874547914594,2.4969466782241847,-0.1844016911909337,50.85310029130253
14:30,15:00,2407,-0.4034275031159088,-3.035707386831779,-2.1536204730555375,-2.535837859230958,46.530951391773996
14:30,15:30,2407,-0.29472372247612144,-1.4791054200206053,-1.3518668129672777,-0.6081327465915933,48.982135438304944
14:30,16:00,2407,0.18018280016614663,0.7163149595817626,0.8620967138730058,-0.08546721916662947,50.35313668466971
14:30,16:30,2407,0.05751973410883636,0.1755824593827148,0.19045013368485714,0.022600735596109416,50.31159119235563
14:30,17:00,2407,0.43899044453674796,1.1042008534811723,0.9433747049132043,0.5748324474952174,51.35022850020773
14:30,17:30,2407,0.5320731200664707,1.1901661004701256,0.9297565608434291,0.766799483900025,49.563772330702115
14:30,18:00,2407,0.7928957208142667,1.5738596942104208,1.742856311698297,0.13669532304643836,51.35022850020773
14:30,18:30,2407,0.9066680515164144,1.7144903520672217,1.5806335970680192,0.693632599514535,50.81013710012464
14:30,19:00,2407,1.0336933942667157,1.8624936197977056,2.143690012886337,0.0319857916027854,52.264229331117576
14:30,19:30,2407,1.0045492314083935,1.7354707375040186,1.8524253206291368,0.29805983201576514,51.599501454092234
14:30,20:00,2407,1.396489405899447,2.332312389705571,2.5779429901575504,0.2612131162658481,51.724137931034484
14:30,20:30,2407,1.5286248442043968,2.4037901560068087,2.454823426399492,0.6022951971005781,51.43331948483589
14:30,21:00,2407,2.0639385126713896,3.0653816080525638,3.0936465595223943,0.8157568921656531,52.34732031574574
